nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
352.81,80.36,356.89,76.19,348.35,76.74,363.97,79.74,342.73,81.02,375.24,107.84,333.02,110.9,383.68,139.91,324.11,145.01,378.29,140.04,337.1,144.28,367.86,172.93,341.55,172.44,368.98,224.68,335.3,224.74,371.5,274.5,329.66,274.56
353.16,80.12,357.31,76.15,348.52,76.58,364.16,79.74,342.51,80.83,375.26,108.03,333.06,110.97,383.84,139.48,324.13,145.05,378.26,139.93,337.68,144.01,368.47,172.89,341.56,172.19,369.1,225.1,335.29,224.69,371.62,274.12,329.64,274.6
353.09,79.85,357.41,75.88,348.44,76.37,364.25,79.75,342.61,81.09,375.36,108.06,333.04,110.94,383.81,139.18,324.11,144.97,378.01,139.65,338.06,143.96,368.46,172.88,341.59,172.11,369.06,225.13,335.27,224.67,371.62,274.07,329.63,274.57
352.84,79.83,357.25,75.93,348.11,76.19,364.11,79.96,341.98,80.75,375.21,107.88,332.78,110.61,383.77,139.16,324.27,144.95,377.73,139.37,340.13,143.22,368.24,172.53,341.4,171.89,369.08,224.85,335.33,224.52,371.54,273.9,329.46,275.32
352.72,79.95,357.15,75.96,348.01,76.23,364.03,79.92,341.93,80.62,375.25,107.9,332.72,110.64,383.25,139.05,324.26,144.72,376.91,139.43,340.26,144.0,368.09,172.65,341.38,172.0,369.04,224.85,334.88,225.01,371.39,273.82,329.6,274.85
352.59,79.89,357.01,75.89,347.92,76.11,363.82,80.0,341.73,80.62,375.12,108.11,332.5,110.45,383.26,138.18,324.01,144.49,376.1,138.43,341.92,142.64,367.83,172.69,341.13,171.96,369.01,224.88,334.76,225.05,371.16,273.74,329.51,274.67
352.56,79.68,356.94,75.75,347.89,75.93,363.62,80.05,341.64,80.6,374.75,108.25,332.29,110.41,383.29,139.41,323.78,145.18,375.23,139.22,342.91,142.24,367.21,172.03,341.09,171.71,368.8,224.81,334.69,225.18,370.91,273.99,329.18,275.44
352.43,79.59,356.91,75.6,347.82,75.76,363.48,80.13,341.57,80.55,374.38,108.25,331.77,110.83,382.98,138.97,323.62,145.53,374.64,138.44,342.16,142.38,366.86,172.32,341.05,172.0,368.43,224.68,334.45,225.38,370.52,274.03,328.87,275.64
352.44,79.45,356.77,75.59,347.7,75.73,363.31,80.0,341.45,80.77,374.24,107.83,331.76,110.15,382.99,138.61,322.68,144.63,373.98,138.73,341.25,142.37,366.61,170.76,340.36,170.66,368.38,224.6,334.4,224.65,370.51,274.14,328.55,274.92
352.05,79.03,356.38,75.28,347.39,75.63,363.28,79.73,341.17,80.79,374.12,108.12,331.35,110.58,382.59,138.34,322.2,144.63,374.23,138.01,341.4,142.02,366.22,171.96,340.18,171.35,368.17,224.4,334.46,224.65,370.42,273.94,328.58,274.25
351.38,78.95,355.76,75.12,346.88,75.61,362.89,79.61,341.0,80.62,374.01,108.01,330.62,110.49,382.14,137.91,321.82,144.91,373.82,137.07,340.42,141.71,365.97,172.39,339.99,171.79,367.75,224.51,334.23,224.7,370.16,273.89,328.1,274.76
350.68,79.08,354.97,75.18,346.38,75.76,362.32,79.72,340.63,80.64,373.6,108.1,331.1,110.19,382.72,138.9,321.44,144.74,373.79,136.92,340.83,141.04,366.04,172.62,339.62,171.54,367.83,224.65,334.21,224.43,369.99,273.58,327.8,273.92
350.36,79.36,354.62,75.26,345.92,75.82,362.05,79.67,340.14,80.59,373.52,108.03,330.29,110.66,381.69,139.81,321.28,144.67,373.85,136.83,341.05,140.37,366.0,172.32,339.97,172.41,367.65,224.4,333.91,224.62,370.04,273.74,327.7,273.44
350.07,79.31,354.34,75.31,345.77,75.73,361.48,79.93,340.02,80.64,372.73,107.84,330.64,110.28,382.02,138.61,320.95,143.85,373.27,136.84,340.45,140.3,366.01,172.14,339.75,172.31,367.22,224.39,333.53,224.77,369.7,273.6,327.3,273.79
349.55,79.65,353.85,75.66,345.22,76.09,361.34,79.93,339.68,80.8,372.37,107.77,330.56,110.23,381.76,138.78,320.81,144.74,372.93,136.74,340.63,140.64,365.56,171.71,339.59,172.04,366.92,224.46,333.33,224.57,369.39,273.66,326.87,273.83
348.85,80.13,353.29,76.16,344.7,76.45,360.66,80.33,339.25,80.78,371.72,107.6,330.42,110.2,381.01,138.75,320.4,144.65,373.36,136.58,339.37,142.2,365.22,171.87,339.45,172.27,366.68,224.42,333.04,224.64,368.97,273.89,326.46,274.99
347.82,80.49,352.42,76.77,343.74,76.86,360.44,81.09,338.56,81.46,371.23,107.61,330.58,110.14,379.81,139.98,320.34,144.41,375.48,137.77,336.32,141.67,365.14,171.64,339.1,171.54,366.52,224.06,332.8,224.64,368.77,273.82,326.07,275.53
346.23,80.87,350.95,77.19,342.62,76.94,359.8,81.38,338.77,80.9,371.39,107.62,330.77,110.22,378.51,136.84,319.74,143.85,377.37,137.77,331.09,143.69,364.84,172.24,338.34,171.96,366.38,224.04,332.72,224.72,368.76,274.28,326.02,275.63
345.46,81.52,350.07,77.86,342.29,77.97,358.84,81.3,338.83,81.58,372.1,107.58,330.01,109.81,377.25,134.64,319.28,144.84,378.45,137.59,326.98,145.14,364.3,172.51,338.02,172.8,366.31,224.29,332.38,224.8,368.48,274.4,324.9,275.73
345.16,81.77,349.8,78.17,341.92,78.22,358.89,81.56,338.28,81.81,372.03,107.52,330.17,109.18,375.19,138.01,321.66,143.59,380.61,138.12,322.55,141.66,363.85,172.67,337.75,172.89,365.99,224.71,332.29,225.23,368.39,274.41,325.08,275.86
345.81,82.55,350.25,78.73,342.27,78.79,359.03,81.64,338.33,82.01,371.79,107.52,329.8,109.5,375.13,138.9,325.67,142.84,382.91,137.79,323.11,143.51,364.42,171.93,337.87,171.6,366.27,224.56,332.17,224.33,368.24,274.27,324.58,276.11
346.16,82.55,350.56,78.72,342.54,78.6,359.05,81.72,338.61,82.12,371.73,107.6,329.51,109.71,375.56,138.81,326.16,144.02,383.83,137.64,319.7,143.91,364.66,172.37,337.95,173.17,366.28,224.72,332.21,225.16,368.09,274.31,324.3,276.17
347.23,82.69,352.08,78.62,343.35,78.47,360.33,81.8,338.16,81.79,370.92,108.06,330.18,110.04,376.74,138.01,326.5,145.35,387.14,136.35,315.4,141.43,364.66,173.83,338.17,173.62,365.91,224.73,332.25,224.32,367.25,275.49,325.1,275.65
347.8,82.62,352.49,78.42,343.64,78.49,360.64,81.45,338.62,81.58,370.98,108.2,330.29,109.91,376.76,138.4,324.76,143.65,389.22,135.77,313.75,141.27,365.24,172.7,338.07,173.47,366.05,224.23,332.2,224.43,366.89,275.34,324.94,274.96
348.25,82.81,352.67,78.23,343.89,78.58,360.92,80.93,338.78,81.78,371.02,108.23,330.74,109.75,376.99,139.36,324.82,142.7,389.88,135.47,313.02,142.25,365.1,173.53,338.45,172.62,365.77,224.91,332.21,224.25,366.68,275.71,324.83,274.93
348.08,82.74,352.63,78.21,343.91,78.61,360.98,80.87,338.77,81.76,371.12,108.28,330.75,109.75,377.05,138.42,324.06,143.08,389.72,135.71,312.74,142.2,365.14,173.48,338.55,172.61,365.78,224.33,332.25,224.37,366.53,275.77,324.15,275.99
347.79,82.57,352.4,78.32,343.69,78.6,360.97,80.88,338.52,81.82,370.66,108.12,331.03,109.61,376.67,138.73,324.37,142.63,390.03,135.32,312.73,142.23,365.33,172.36,338.46,172.66,365.56,224.29,332.05,224.43,366.23,275.81,324.12,275.87
347.85,82.85,352.42,78.28,343.47,78.68,360.81,80.84,338.77,81.56,370.62,108.07,331.32,109.6,376.25,138.53,324.9,142.64,390.4,135.13,312.91,142.18,365.63,172.56,338.84,172.51,365.65,224.29,332.0,224.46,365.93,275.77,324.31,275.0
347.86,82.89,352.45,78.38,343.58,78.71,360.7,81.0,338.56,81.8,370.61,108.16,331.46,109.78,376.21,139.26,326.09,142.96,390.33,135.44,313.35,142.11,365.88,172.4,338.82,172.31,365.5,224.09,331.97,224.31,365.87,275.62,324.03,275.87
347.92,83.11,352.33,78.36,343.72,78.86,360.6,81.03,338.99,81.93,370.77,108.31,331.51,109.87,376.29,138.78,326.84,143.87,390.07,135.49,313.86,142.23,365.45,174.03,338.95,172.96,365.42,224.72,331.92,224.29,365.75,275.05,323.95,274.81
348.17,82.97,352.67,78.33,344.06,78.84,360.82,80.9,339.1,81.89,370.98,108.39,331.47,109.8,376.47,139.0,327.07,143.32,389.99,135.54,314.24,142.26,365.62,173.27,338.87,172.83,365.44,224.38,331.85,223.99,365.54,275.45,323.74,274.0
348.65,83.07,353.02,78.45,344.44,78.92,360.98,80.89,339.28,81.97,371.13,108.38,331.51,109.78,376.81,138.63,326.77,144.17,389.77,135.68,314.34,142.38,365.17,173.93,338.79,172.67,365.24,224.82,331.85,223.94,365.18,275.44,323.29,274.88
348.64,83.02,353.02,78.38,344.36,78.89,361.08,80.76,339.27,82.09,371.29,108.28,331.55,109.65,376.79,138.83,327.89,144.62,389.74,135.61,314.06,142.31,365.21,174.11,338.87,172.72,365.13,224.89,331.82,223.98,365.06,275.65,323.18,274.77
348.9,83.0,353.18,78.38,344.54,78.92,361.07,80.66,339.23,82.17,371.46,108.09,331.59,109.53,376.67,138.66,327.55,144.03,389.68,135.89,314.32,142.3,365.28,173.69,338.91,172.39,365.09,224.9,331.77,223.97,364.88,275.71,322.85,274.9
348.72,82.91,352.99,78.21,344.25,78.78,361.17,80.53,339.26,82.13,371.21,107.9,331.56,109.46,376.27,138.97,328.11,144.25,389.62,135.43,315.19,143.09,365.69,172.05,338.87,171.73,365.1,224.08,331.72,223.59,364.58,275.8,322.76,274.02
348.47,82.88,352.82,78.19,343.99,78.68,360.93,80.55,339.04,82.23,371.42,108.07,331.58,109.39,376.08,139.72,327.71,144.9,390.03,135.8,314.91,143.0,365.4,172.97,338.94,172.41,364.94,224.35,331.45,223.96,364.43,275.69,322.63,274.36
348.41,82.88,352.82,78.25,343.78,78.63,360.57,80.2,339.0,81.57,372.01,107.73,330.83,109.53,376.7,138.57,327.71,145.36,389.94,135.81,314.71,142.4,365.18,173.67,339.13,172.5,364.66,224.5,331.29,224.07,364.05,275.54,322.48,274.36
348.03,82.83,352.48,78.17,343.64,78.71,360.74,80.35,338.88,82.04,371.09,107.85,331.57,109.38,376.19,139.17,328.03,145.09,389.46,136.3,314.88,142.38,365.47,172.12,338.86,172.47,364.78,224.05,331.19,224.12,363.93,275.54,322.33,274.35
347.95,82.85,352.31,78.16,343.46,78.66,360.59,80.34,338.57,82.15,370.87,107.75,331.55,109.28,376.1,138.93,327.99,144.88,389.4,136.4,314.55,142.32,365.26,172.33,338.59,172.53,364.59,223.98,331.08,223.87,363.9,275.63,322.18,274.21
347.76,82.86,352.11,78.18,343.31,78.71,360.41,80.35,338.44,81.25,370.77,107.83,331.43,109.26,376.29,138.71,327.99,144.7,389.08,136.64,314.66,142.34,365.06,172.59,338.63,172.15,364.38,224.08,331.15,223.45,363.62,275.62,321.91,274.65
347.74,82.84,351.89,78.19,343.18,78.7,360.41,80.32,338.41,81.36,370.57,107.65,331.39,109.22,375.84,138.4,328.13,144.78,388.55,136.81,314.46,142.32,364.87,172.62,338.81,172.38,364.3,224.22,330.9,223.96,363.41,275.74,321.65,274.64
347.31,82.75,351.71,78.15,343.1,78.7,360.25,80.35,338.35,82.33,370.4,107.59,331.33,109.3,375.69,138.49,327.86,145.33,388.19,136.9,314.19,142.81,364.79,172.81,338.59,172.27,364.2,224.51,330.88,223.94,363.54,275.48,321.46,274.82
347.03,82.7,351.55,78.08,342.84,78.58,360.14,80.32,338.33,81.69,370.32,107.4,331.27,109.13,375.36,138.31,327.6,145.12,388.12,136.79,314.09,142.9,364.72,172.92,338.57,172.34,364.02,224.73,330.85,223.74,363.28,275.66,321.29,275.14
346.92,82.53,351.3,78.03,342.57,78.44,360.01,80.38,338.15,81.3,370.15,107.42,330.86,109.1,375.35,137.91,327.01,144.7,388.03,136.88,314.22,142.99,364.53,172.47,338.05,171.71,363.61,224.3,330.79,223.51,363.09,275.37,321.28,274.91
346.91,82.46,351.32,78.1,342.37,78.4,359.21,80.12,337.8,81.21,370.48,107.37,329.83,109.04,375.14,137.8,326.98,143.92,387.96,136.73,314.15,143.3,364.65,172.57,337.44,172.61,363.37,224.28,330.7,223.84,362.86,275.62,321.11,274.52
346.74,82.42,351.14,78.02,342.31,78.34,359.24,80.32,337.86,81.27,370.37,107.39,329.79,109.22,374.93,137.68,326.33,144.71,387.49,136.7,314.09,143.37,364.41,172.3,337.37,171.37,363.16,224.1,330.43,223.16,362.58,275.92,320.81,274.97
346.36,82.34,350.98,77.97,342.22,78.31,359.06,80.28,337.35,81.6,370.25,107.39,329.69,109.29,374.73,137.69,327.32,144.58,387.16,137.05,313.73,143.46,364.07,172.64,336.83,172.42,362.75,224.0,330.31,223.86,362.39,275.6,320.7,274.36
346.33,82.32,350.67,77.88,342.0,78.31,358.81,80.44,337.05,81.8,370.15,107.53,329.45,109.62,374.43,137.76,327.12,144.59,386.53,137.46,313.55,143.36,363.98,172.57,336.55,171.44,362.75,223.92,330.1,222.96,362.31,275.6,320.65,273.71
346.25,82.4,350.6,77.85,341.85,78.28,358.86,80.33,337.26,81.36,370.06,107.62,329.06,109.66,374.02,137.81,325.36,145.61,385.76,137.68,313.33,143.6,363.19,173.49,336.19,172.27,362.32,224.42,329.53,223.39,362.28,275.43,320.4,274.26
345.85,82.3,350.18,77.86,341.6,78.28,358.02,80.26,337.29,81.37,369.95,107.48,328.79,109.6,373.97,138.26,325.16,144.83,385.08,137.72,313.33,143.84,363.08,173.58,336.09,172.28,362.22,224.45,329.4,223.44,362.24,275.2,320.38,273.6
345.21,81.99,349.76,77.8,340.95,78.13,357.75,80.32,336.38,81.12,369.78,107.7,328.41,109.64,372.75,139.12,325.31,145.38,384.77,138.11,314.28,144.76,362.41,174.09,335.82,172.63,362.08,224.44,329.19,223.17,362.17,275.2,320.32,273.53
344.6,81.95,349.25,77.77,340.42,78.14,357.86,80.6,336.17,81.65,369.73,107.49,328.19,109.52,372.32,139.14,325.03,145.13,384.44,138.35,314.76,145.09,362.66,173.92,335.48,173.69,361.85,224.56,328.88,223.27,361.78,275.42,320.1,274.36
344.36,81.96,348.98,77.74,340.11,78.13,357.43,80.48,336.3,81.41,369.51,107.35,327.93,109.44,371.93,139.72,324.96,145.19,384.32,138.53,314.73,145.06,362.76,172.73,335.19,172.72,361.47,224.0,328.35,223.46,361.41,275.63,319.84,273.65
344.06,81.94,348.69,77.6,339.92,77.98,357.22,80.45,336.2,81.35,369.12,107.3,327.69,109.51,371.33,139.62,324.9,144.71,383.64,138.46,314.63,144.88,362.17,173.17,334.64,173.27,361.22,224.52,327.87,223.44,361.44,275.12,319.52,273.45
343.67,82.14,348.27,77.71,339.55,78.04,357.02,80.35,335.71,81.37,369.03,107.33,327.4,109.41,371.18,138.34,324.95,144.19,383.22,138.31,315.0,145.1,361.56,173.05,334.35,173.56,361.05,224.84,327.36,223.91,361.21,274.97,319.27,273.33
343.37,82.33,347.85,77.71,339.14,78.14,356.7,80.1,335.47,81.4,368.72,107.53,327.18,109.55,370.94,137.83,325.31,145.0,382.28,138.57,315.26,145.42,361.06,173.66,334.33,173.62,360.89,224.87,327.07,223.84,360.92,275.0,318.77,274.0
343.25,82.2,347.72,77.67,339.06,78.07,356.53,80.16,335.3,81.42,368.66,107.42,326.94,109.67,370.68,137.85,325.11,144.92,382.06,138.46,315.06,145.27,360.98,173.55,334.24,173.66,360.73,224.95,326.81,224.01,360.69,274.98,318.63,273.76
343.04,82.13,347.54,77.67,338.91,78.03,356.33,80.21,335.17,81.39,368.14,107.58,326.77,109.7,370.66,138.19,324.71,144.58,382.08,138.53,314.97,145.16,360.11,174.4,333.89,173.83,360.67,225.26,326.6,224.05,360.6,274.9,318.5,273.8
342.75,81.97,347.29,77.62,338.65,78.0,356.1,80.32,335.14,81.48,368.17,107.6,326.58,109.79,370.53,138.7,324.69,145.13,382.03,138.5,314.74,145.35,360.78,173.22,333.78,173.93,360.52,225.07,326.27,224.07,360.4,274.85,318.27,274.05
342.65,81.94,347.14,77.6,338.58,78.03,355.99,80.35,335.01,81.55,368.04,107.73,326.51,109.71,370.64,138.7,324.83,145.2,382.2,138.34,314.46,145.57,360.86,172.84,333.74,173.6,360.48,224.51,326.23,224.0,360.12,275.1,318.09,273.97
342.37,82.03,346.97,77.73,338.34,78.02,355.62,80.69,334.77,81.45,367.86,107.59,326.25,109.55,370.89,138.61,323.85,144.82,382.23,138.4,314.13,145.55,360.69,172.86,333.58,173.49,360.34,224.65,326.19,223.94,359.86,274.96,317.99,273.94
342.36,82.08,346.84,77.73,338.25,78.07,355.49,80.59,334.82,81.53,367.66,107.65,326.18,109.48,371.01,138.74,323.08,145.07,382.42,138.32,313.31,144.94,360.64,172.95,333.5,173.56,360.2,224.6,326.13,223.99,359.69,274.89,317.3,274.19
342.21,82.16,346.81,77.77,338.21,78.02,355.55,80.64,334.77,81.42,367.36,107.75,326.2,109.45,370.97,138.56,323.08,144.79,382.29,138.35,313.31,144.85,360.15,173.7,333.46,173.38,360.01,225.06,325.8,224.14,359.44,274.08,317.81,274.12
342.08,81.99,346.6,77.78,338.05,78.01,355.41,80.6,334.54,81.38,367.34,107.69,326.09,109.46,370.88,138.59,323.2,144.75,382.3,138.27,313.41,145.1,360.01,173.69,333.39,173.37,359.93,224.91,325.65,224.15,359.46,274.01,317.77,273.63
341.88,82.05,346.38,77.71,337.86,78.03,354.98,80.56,334.47,81.32,367.06,107.64,325.9,109.5,370.91,139.16,323.26,145.2,382.09,138.66,313.27,144.8,359.94,173.93,333.12,173.43,359.76,225.14,325.56,224.1,359.4,273.95,317.38,273.81
341.37,82.05,346.1,77.66,337.68,77.99,354.78,80.51,334.36,81.33,366.56,107.64,325.78,109.54,371.04,139.32,323.3,145.57,382.24,138.71,313.39,145.79,359.27,174.17,332.86,173.62,359.58,225.31,325.23,224.42,359.2,274.1,317.08,275.06
341.49,82.03,345.96,77.7,337.61,78.06,354.77,80.39,334.21,81.41,366.45,107.54,325.67,109.55,370.85,139.18,323.06,145.64,382.2,138.51,313.29,145.67,359.25,173.87,332.89,173.42,359.56,225.23,325.23,224.2,359.06,274.15,316.84,274.85
341.26,82.05,345.7,77.78,337.47,78.11,354.46,80.53,334.1,81.43,366.12,107.31,324.98,109.79,370.81,139.5,322.74,145.53,382.31,138.39,312.96,145.78,359.28,173.37,332.73,173.83,358.85,225.22,325.05,224.02,358.91,274.48,316.75,274.16
341.03,82.15,345.45,77.74,337.23,78.12,354.35,80.57,333.9,81.53,366.27,107.32,325.16,109.76,370.24,139.06,322.48,145.33,381.53,138.63,312.92,145.57,359.84,173.12,332.36,173.54,359.3,225.26,324.71,224.08,358.72,273.95,316.42,274.55
341.03,82.15,345.45,77.74,337.22,78.12,354.35,80.57,333.89,81.53,366.25,107.32,325.14,109.73,370.23,139.04,322.33,145.37,381.53,138.62,312.88,145.56,359.86,173.13,332.35,173.56,359.3,225.31,324.7,224.09,358.62,273.95,316.41,274.57
332.79,81.09,337.46,76.91,329.45,77.31,347.03,80.82,325.92,81.24,360.09,107.76,317.81,110.48,367.84,141.72,313.26,146.19,363.4,140.26,323.97,143.38,352.78,172.07,327.1,171.88,351.44,225.23,317.28,224.49,348.5,275.23,306.24,275.41
334.0,81.5,338.42,77.36,330.23,77.89,347.15,80.63,327.08,81.58,359.92,107.53,318.71,110.23,365.82,140.56,312.24,144.32,363.72,140.22,320.09,144.64,352.18,171.81,326.89,170.35,351.28,224.92,317.38,224.18,348.38,275.4,306.2,275.47
335.27,81.69,339.42,77.37,331.31,78.19,347.65,80.5,326.98,81.88,359.69,106.98,318.22,110.0,366.05,135.94,311.3,142.97,366.1,140.53,316.23,145.23,352.48,171.38,327.31,169.46,351.18,225.03,317.76,224.26,348.39,275.31,306.2,275.51
335.1,81.67,339.39,77.46,331.18,78.22,347.53,80.75,326.52,82.2,359.69,107.42,318.41,109.92,363.17,138.7,312.36,139.84,368.25,141.77,313.32,145.7,352.75,172.87,327.32,170.51,351.18,225.38,316.9,224.84,348.4,275.27,306.36,275.35
335.09,81.68,339.38,77.44,331.17,78.21,347.56,80.73,326.56,82.18,359.96,107.58,318.34,110.03,363.26,139.55,315.36,144.07,370.41,143.33,312.06,145.02,352.26,172.66,326.83,170.71,351.05,225.54,316.82,224.94,348.4,275.5,305.99,275.51
334.46,81.12,338.85,76.87,330.4,77.79,347.38,80.36,326.84,82.06,360.17,107.47,318.69,109.63,363.17,140.04,315.86,140.24,370.87,140.96,309.45,142.86,352.57,171.79,326.68,170.65,350.97,225.59,317.06,224.75,348.41,275.29,305.98,275.43
333.82,81.77,337.95,77.32,329.8,78.15,346.94,79.69,326.31,82.05,359.58,107.27,318.54,109.7,363.25,140.38,316.02,142.84,372.33,140.26,308.69,143.09,352.54,170.86,326.5,171.07,350.86,225.4,316.87,224.8,348.51,275.28,306.06,275.42
332.71,81.74,336.65,77.21,328.94,78.1,346.3,79.67,326.01,81.73,359.46,107.08,318.2,109.7,363.0,138.84,315.14,142.95,374.11,138.5,307.41,142.13,352.83,171.95,326.31,170.94,350.71,225.36,316.87,224.54,348.58,275.18,306.27,274.4
331.77,81.59,335.84,77.17,328.12,77.86,346.0,79.78,325.39,80.93,359.61,107.03,318.17,109.44,363.56,138.49,313.87,142.62,374.32,138.34,304.62,140.35,352.59,171.67,326.0,171.81,350.69,225.44,316.39,224.56,348.52,275.07,306.28,274.49
321.86,80.74,326.43,76.62,318.67,77.0,335.59,79.73,315.23,80.9,348.45,107.91,306.19,109.49,355.48,139.3,297.09,143.74,347.64,141.42,311.62,143.95,340.31,172.2,313.78,171.65,343.59,223.73,309.41,225.03,347.65,275.43,306.04,275.92
321.95,80.47,326.64,76.4,318.69,76.8,336.09,79.84,315.02,80.63,349.02,108.11,306.55,109.32,355.72,139.2,296.45,144.47,349.1,140.7,311.28,143.02,339.76,169.7,314.08,171.26,343.46,223.48,309.4,224.88,347.6,275.48,306.04,276.04
322.21,80.28,326.8,76.23,318.78,76.65,336.31,79.65,315.11,80.71,349.15,108.14,306.5,109.52,356.19,138.32,296.2,144.66,351.05,139.01,307.47,142.67,339.68,171.65,314.26,172.56,343.79,223.54,309.35,224.99,347.58,275.37,305.96,275.9
322.65,80.17,327.18,76.11,319.05,76.58,336.49,79.57,315.14,80.43,349.05,107.94,306.95,109.3,356.86,139.98,297.11,145.79,352.74,138.44,307.57,141.88,340.31,170.59,314.83,171.77,343.52,223.65,309.81,224.56,347.36,275.28,306.11,275.5
322.94,80.13,327.65,76.02,319.18,76.41,336.66,79.58,315.09,80.24,348.98,107.35,307.57,108.98,355.87,136.5,297.73,146.31,353.59,136.36,304.84,141.69,340.66,169.92,314.89,171.22,343.84,223.4,310.56,223.71,347.55,275.33,306.23,274.72
322.98,79.95,327.76,75.94,319.23,76.21,336.79,79.57,315.12,80.0,349.19,107.5,307.51,109.47,353.62,140.01,299.64,149.03,356.97,137.05,302.65,142.39,341.3,169.03,314.71,171.08,343.74,223.65,310.51,223.66,347.52,275.4,306.24,274.97
323.2,79.91,327.96,75.86,319.43,76.08,336.79,79.65,315.22,79.93,349.62,107.56,307.88,109.33,354.13,139.2,301.22,146.75,359.22,135.76,301.11,142.83,341.73,170.11,315.22,171.84,344.0,224.08,310.62,223.6,347.49,275.52,306.23,275.01
323.25,79.88,327.97,75.78,319.48,76.04,336.94,79.66,315.36,79.98,350.07,107.9,307.63,109.96,356.02,139.37,301.61,147.67,361.13,136.27,300.38,143.52,342.84,170.91,315.69,172.11,344.02,223.93,310.7,223.31,347.43,275.47,306.12,275.41
323.32,79.84,328.04,75.77,319.56,75.99,337.01,79.76,315.65,79.95,350.04,108.01,307.9,109.9,356.04,139.87,303.53,150.94,362.92,137.68,298.92,145.22,342.93,170.66,316.08,172.78,344.13,223.74,310.91,222.88,347.39,275.53,306.15,275.62
323.42,79.75,328.06,75.69,319.73,75.91,337.0,79.8,315.66,79.96,350.12,108.21,308.0,109.73,354.7,139.81,303.53,148.68,363.25,138.7,297.64,142.31,342.91,170.86,316.04,172.91,344.2,223.82,310.9,223.27,347.41,275.56,306.06,275.72
323.59,80.0,328.1,75.77,319.95,76.11,337.11,79.93,316.01,80.3,350.23,108.31,308.3,109.71,354.49,139.74,303.44,147.95,363.35,140.98,297.24,142.86,343.15,172.46,316.04,173.92,344.23,224.25,310.79,223.6,347.44,275.57,306.0,275.57
323.36,79.99,327.96,75.74,319.74,76.07,337.16,79.94,315.9,80.25,350.22,108.33,308.14,109.83,354.46,138.31,303.66,147.14,363.51,140.05,297.85,143.81,343.03,172.92,316.13,174.22,344.26,224.38,310.83,223.72,347.48,275.62,305.98,275.55
323.42,79.92,328.03,75.69,319.8,76.02,337.26,79.85,316.02,80.17,350.22,108.28,308.1,109.81,354.84,138.75,303.94,147.58,362.96,140.72,297.35,143.3,342.88,172.65,315.42,173.79,344.28,224.23,310.95,223.86,347.48,275.55,306.02,275.72
323.39,79.87,328.01,75.67,319.77,76.0,337.27,79.82,316.01,80.12,350.3,108.4,307.94,109.78,354.76,138.51,303.8,147.05,363.0,140.53,297.65,143.66,342.75,172.65,315.65,173.25,344.28,224.21,310.85,224.06,347.5,275.57,306.04,275.78
323.37,79.84,328.0,75.64,319.74,75.97,337.26,79.77,315.98,80.08,350.4,108.51,307.83,109.78,353.42,137.93,303.83,147.82,362.06,140.1,297.51,143.83,342.61,172.85,315.42,173.8,344.3,224.28,310.8,224.07,347.51,275.56,306.04,275.81
323.26,79.76,327.94,75.6,319.62,75.9,337.3,79.76,315.81,80.0,350.3,108.5,307.71,109.78,352.9,137.6,303.31,147.52,361.6,139.64,297.27,144.38,342.45,172.79,315.56,174.22,344.19,224.24,310.68,223.76,347.53,275.64,306.1,275.64
323.2,79.76,327.88,75.6,319.49,75.93,337.24,79.76,315.88,80.34,350.09,108.53,307.29,109.54,353.53,136.9,303.51,148.35,361.31,139.18,296.83,144.07,341.9,171.88,314.63,173.92,343.88,224.13,310.41,224.25,347.59,275.76,306.23,275.55
